"Concessao";"Projeto";"CaminhoProjeto";"ConnectedProjectId";"Usuario";"Perfil";"Status";"Mensagem"
"Ecovias Noroeste Paulista";"02.01.01.02 - Adequação de OAEs SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.01.01.02";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.01.01.03 - Adequação de OAEs SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.01.01.03";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.01.01.04 - Adequações de OAEs SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.01.01.04";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.01.01.05 - Adequações de OAEs SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.01.01.05";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.01 - Dispositivo - km 301+308,42 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.01.01 - Dispositivo TH 07 - km 304,7 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.01.01";"6cf282ff-7fa1-4a11-9423-968e16d7f816";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.02.01 - Dispositivo TH 18 - km 13,3 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.02.01";"349b58c6-4b4e-42a3-b6c8-46b0de77ee14";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.02.02 - Dispositivo TH 19 - km 15,2 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.02.02";"a8d0c648-723c-404a-9985-456be497164f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.03.01 - Dispositivo TH 20 - km 20,4 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.03.01";"2973ba9a-a459-401e-a4fb-f20afa252aff";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.04.01 - Dispositivo TH 21 - km 25,5 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.04.01";"2afbaf38-c639-491b-b52c-e5578f674132";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.04.02 - Dispositivo TH 21 - km 26,1 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.04.02";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.05.01 - Dispositivo TH 22 - km 33,0 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.05.01";"12040464-3025-42d7-8dda-69bc252ce786";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.06.01 - Dispositivo TH 24 - km 40,6 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.06.01";"5117b551-1ed7-4aff-a830-486b3a836250";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.07.01 - Dispositivo TH 40 - km 159,8 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.07.01";"ec15a823-b501-486d-86b1-0523dd24e31d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.08.01 - Dispositivo TH 40 - km 168,3 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.08.01";"742df7e1-4513-4a92-89d6-500117ca3136";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.08.02 - Dispositivo TH 40 - km 173,4 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.08.02";"20ade866-a30f-4426-956e-f2a4d5f14828";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.09.01 - Dispositivo TH 41 - km 179,9 - SP 333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.09.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.10.01 - Dispositivo TH 42 - km 190,0 - SP 333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.10.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.11.01 - Dispositivo TH 42 - km 203,4 - SP 333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.11.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.01.12.01 - Dispositivo TH 44 - km 158,3 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.12.01";"444c293b-fd0b-499b-9eb1-4c3816521843";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.13.01 - Dispositivo TH 45 - km 158,3 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.13.01";"578d429e-de3d-45fd-9cf1-3e8e1468f252";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.14.01 - Dispositivo TH 45 - km 163,5 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.14.01";"87b4bafa-144a-4e18-a7bb-0b2653a9ca0f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.15.01 - Dispositivo TH 46 - km 167,4 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.15.01";"d4a637a6-6e1e-4acc-abe1-62fbbe697372";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.15.02 - Dispositivo TH 46 - km 174,6 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.15.02";"f7192fff-856c-4fdd-a042-fad5b3fc7d6e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.16.01 - Dispositivo TH 46 - km 185,5 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.16.01";"9963f12e-f784-4ab4-9b8b-94299f50eb4b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.17.01 - Dispositivo TH 48 - km 193,9 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.17.01";"074b779c-fec4-4941-9d89-e314780732f6";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.17.02 - Dispositivo TH 48 - km 196,2 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.17.02";"1c0f0b99-a35c-436f-9cac-05b671c9bf2b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.01.18.01 - Dispositivo TH 48 - km 206,9 - SP 351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.01.18.01";"19e233cd-0c90-4283-9393-5dde971b48ba";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.01.01 - Ampliação Dispositivo TH 03 - km 268,3 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.01.01";"70dfe555-b9a5-4960-9073-0431a5e05f95";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.01.02 - Ampliação Dispositivo TH 03 - km 271,6 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.01.02";"8bde709a-a131-446b-9e06-2d97bc08b565";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.02.01 - Ampliação Dispositivo TH 04 - km 293,5 - SP 310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.02.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.03.01 - Ampliação Dispositivo TH 06 - km 296,5 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.03.01";"a5206068-29ed-4048-bc77-3b002aef3d89";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.04.01 - Ampliação Dispositivo TH 30  - km 379,0 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.04.01";"3d020900-8ce5-407d-ba78-0f64b0ed0d40";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.05.01 - Ampliação Dispositivo TH 39  - km 157,6 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.05.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.05.01 - Dispositivo TH 39 -  km 157,5 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.05.00";"0c78340b-9410-4a00-8c60-300606b860b1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.06.01 - Ampliação Dispositivo TH 41 - km 182,2 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.06.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.07.01 - Ampliação Dispositivo TH 42 - km 209,3 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.07.01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.07.02 - Ampliação Dispositivo TH 42 - km 212,6 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.07.02";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.08.01 - Ampliação Dispositivo TH 43 - km 151,5 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.08.01";"e6c6ec20-5564-4d9d-bd08-fce2788e1541";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.09.01 - Ampliação Dispositivo TH 44 - km 155,7 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.09.01";"513d12f8-ca7f-451c-b211-adf50272b409";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.10 - Ampliação Dispositivo - km 177,75 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.10";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.02.02.10.01 - Ampliação Dispositivo TH 46 - km 182,8 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.10.01";"61792758-88f1-4e17-b867-18e2982a8ca1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.02.02.11.01 - Dispositivo TH 48 - km 194,5 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.02.02.11.01";"56843352-ba9e-4dec-94f0-337110445953";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.01.01 - Acostamento TH 51 - km 0,000 + 0,450 - SPA-276 310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.01.01";"907f8e73-ba27-4f36-9ade-b8149e21e405";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.01.02 - Acostamento TH 52 - Km 0,000 + 0,090 - SPA-119  333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.01.02";"476a07cd-f65b-461f-a26c-3e9e5768ece0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.02.01 - Acostamentos - km 227,800 + 454,300 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.02.01";"8978b436-6e7d-49ae-94c2-d49247746d6e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.02.02 - Acostamentos - km 0,000 + 44,100 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.02.02";"20130837-337d-4dfe-b566-bb805b986f8e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.02.03 - Acostamentos - km 293 ao 427 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.02.03";"ddf576e7-d623-4c1e-ae30-812815f245dd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.02.04 - Acostamentos - km 83,020 + 212,450 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.02.04";"07379b64-d463-4236-8c4b-3032021018a3";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.04.03.02.05 - Acostamentos - km 151,530 + 218,020 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.04.03.02.05";"fb85c471-8381-408b-8caa-7f8432dfba4c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.06 - BSO 1 - km 009+470 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.06";"0cbb899e-c0c8-45c1-872a-adb208f8d43c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.07 - BSO 2 - km 036+800 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.07";"5f965ca8-a4b4-430a-9719-dc133dc80de8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.11 - BSO 3 - km 391+200 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.11";"9bb64207-c9e1-4913-af6d-3860ad3286b1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.12 - BSO 4 - km 409+200 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.12";"33df92cc-9a4f-4244-b48f-8c7aaa61440d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.16 - BSO 5 - km 161+750 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.16";"a7e4686c-1a85-4bb5-8aef-b5af1768ca0c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.06.02.17 - BSO 6 - km 198+000 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.06.02.17";"f21e819c-50d4-48ce-accd-3152bdc37221";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.10.01.01 - Marginal TH 31 - km 420,290 + 424,800 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.10.01.01";"b3a75eae-72c9-46e4-9c17-64c240b7a251";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.11.01.01 - ADC Ibaté - km 252 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.11.01.01 km 252";"e17e072f-7d37-4652-b03f-8ee1b3d426a6";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.11.01.01 - ADC Matão - km 291 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.11.01.01 km 291";"7813ecdd-b696-4275-a975-0c02b4c88da2";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.11.01.01 - ADC Uchôa - km 407 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.11.01.01 km 407";"7f64ea9f-5006-4767-8372-9c6581fd7b66";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.12.01.02 - PMRv Canil SJRP - km 443,000 + 443,000 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.12.01.02 - PMRv Canil";"7b990f7e-b38b-4bdb-938a-716206cfb146";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.12.01.02 - PMRv SJRP - km 443,000 + 443,000 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.12.01.02";"7b990f7e-b38b-4bdb-938a-716206cfb146";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.12.02.02 - PMRV Araraquara - km 273+400 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.12.02.02 - PMRV";"c6f0f752-7195-4d37-90c0-7fc5ed572f20";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"02.13.02 - Ponto de Ônibus - km 84+300 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.13.02 - Ponto Ônibus 3";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.13.02 - Ponto de Ônibus - km 84+300 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.13.02 - Ponto de Ônibus";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.13.02 - Ponto de Ônibus - km 96+500 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.13.02 - Ponto Ônibus 2";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"02.14.01.03 - Ciclovias - km 17 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\02.14.01.03 - Ciclovias";"60655bb5-d2a2-475f-8be0-29f9a9986ceb";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Agulha - km 346 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Free Flow";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Araraquara - km 282 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Free Flow - Ara";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Catiguá - km 398 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Free Flow - cat";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Colina - km 407 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Colina";"2679ae89-fdf4-4187-8618-557aaedca8c8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Dobrada - km 307 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Dobrada";"bafe7316-2a95-4212-9923-5420b514e1f9";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Itápolis - km 178 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03  - Itápolis";"9ca757d7-9488-4dca-bb0d-642b460b2587";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Jaboticabal - km 111 - SP-333";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 Jaboticabal";"2f7b6778-997a-4b75-a58f-19ee2af2659c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Monte Alto - km 19 - SP-323";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Monte Alto";"f94afb2b-a68c-4f7b-bdef-4d9e7f16d1ad";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Piragi - km 184 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Piragi";"fce53dca-a6f5-487c-8305-63d85a676fde";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"03.03.03 - Free Flow Taiúva - km 356 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\03.03.03 - Taiúva";"26456005-2ac5-45f7-9671-0bb330773cb1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
